"Xt" "Yt" "time"
8.11527173915635 6.03605802008196 88.5
8.06373459568326 5.67995214535277 88.625
8.05038880933044 5.71037908328171 88.75
7.46543758686581 5.87950127660577 88.875
7.64348767620562 5.27044587397648 89
7.1630445461678 5.2238259974914 89.125
6.60792969748214 4.43245477105358 89.25
6.28885931358209 4.55404850597485 89.375
6.14412569785928 4.39925524079308 89.5
6.3233247612908 3.93285006822982 89.625
5.96158405372309 4.2473795736871 89.75
5.82793011813922 4.11303151429202 89.875
5.96732218482467 3.98326316398899 90
5.63409884721594 4.48278350763512 90.125
5.32005166748937 4.26275556837196 90.25
4.62876771001707 4.49678920122547 90.375
4.42607060003929 4.23445975719725 90.5
4.13834280691579 4.09856444006264 90.625
4.43614046675311 4.86107156386398 90.75
3.96824835603492 4.43416536721695 90.875
3.70437916107223 4.18856946130936 91
3.23051149850662 3.64529977603683 91.125
3.58213590248949 4.08682455285204 91.25
3.85807687684411 4.21674614303065 91.375
4.6229881246467 4.43116677799969 91.5
4.81261657366664 4.46234146483533 91.625
4.58961320399928 4.61740893261488 91.75
3.85471917658755 4.34261379889586 91.875
3.79004495282658 3.77036143170175 92
3.94191513941081 3.95332702052186 92.125
3.80055887317515 4.36427762825725 92.25
3.52636055727669 3.85665981674681 92.375
3.45097380377022 3.71353714298568 92.5
3.77150825738358 4.12575988868673 92.625
3.7326827456157 4.04145011834922 92.75
3.6803611009043 4.21079768714703 92.875
3.85565634920053 4.06373748965648 93
4.76306970790534 3.86515075162897 93.125
4.61257358892047 4.19854954908428 93.25
4.54600471602894 5.08124423425208 93.375
5.09667355043831 4.27700891500305 93.5
4.96945064404679 4.14588774640494 93.625
5.29150216852305 3.85089044372119 93.75
4.92855841588649 4.1084408061715 93.875
4.15143533708011 4.24239623046001 94
4.27325362666654 4.33108533358546 94.125
4.29535411242711 4.11605428899291 94.25
4.66418177969549 4.19326652231959 94.375
4.62395329556299 4.03447900737166 94.5
4.73127772253765 4.29659689814676 94.625
4.39825670234577 4.61634967416756 94.75
4.38167758621671 4.43826949836605 94.875
5.02240005494874 4.64415882952297 95
4.23908173330563 5.12695632245583 95.125
4.22720468090238 4.72962159858029 95.25
4.33200055980658 4.3343642040886 95.375
4.2968726745043 4.37761750871362 95.5
4.04868486360786 4.24046537763693 95.625
4.27991796840624 4.54688053777597 95.75
4.48721875017537 4.53377197173109 95.875
4.68221504097813 4.83104696057706 96
4.86815923659624 5.22237034500437 96.125
5.17954109761637 5.05709884117646 96.25
5.2407487219881 5.02226251282311 96.375
5.55653246568632 3.78256725207031 96.5
5.98828739995688 3.88072490877635 96.625
5.58368131151666 3.62403407432949 96.75
6.24911898286275 3.96227792988054 96.875
5.71021492491468 3.75589001225144 97
5.50078896382487 4.24697148263958 97.125
4.56420137228905 4.20371024355937 97.25
4.33322472134721 4.53300246625254 97.375
4.12500088498721 4.13008901145846 97.5
4.25233520107731 4.12265655911213 97.625
4.0901872088265 4.12819668578628 97.75
3.7404740504326 3.95299595773311 97.875
3.58550967383748 4.40430427819468 98
3.95745191027867 4.45971696828312 98.125
3.60657816056665 4.4098026254071 98.25
3.87096065799308 4.55917682432415 98.375
3.39186693910202 3.92661408567031 98.5
3.80866475912883 3.8287302836541 98.625
3.58289592683847 4.06312309271788 98.75
3.21263881028165 3.63166555274772 98.875
3.13984319542061 3.40885222331659 99
3.55841301531001 3.37628513826287 99.125
3.9806850416213 3.47080389401263 99.25
4.06666292506041 4.07901188229713 99.375
4.16464973214221 3.53623253365579 99.5
4.21471801723407 3.55034339982937 99.625
4.07098795509262 3.40055398241129 99.75
3.69191229354154 2.93803168768143 99.875
3.57515694076597 3.10921877722191 100
